uid,rank,pos_score,max_neg_score,n_train_items,item_popularity,is_cold,hit@5,hit@10,hit@20,ndcg@5,ndcg@10,ndcg@20,activity_segment,pop_bin
5107,66,0.12800240516662598,0.31798291206359863,13,44,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
5108,5,0.2671496272087097,0.34502166509628296,25,6,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Warm (11-30),Q2
5108,0,0.4541284143924713,0.30562150478363037,25,6,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q2
5108,77,0.07571978121995926,0.32409390807151794,25,5,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5109,2,0.24662815034389496,0.3642021715641022,3,75,True,1,1,1,0.5,0.5,0.5,Cold (≤10),Q4 (popular)
5110,9,0.14152877032756805,0.25307348370552063,3,40,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q4 (popular)
5111,3,0.06587407737970352,0.31372129917144775,3,11,True,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Cold (≤10),Q2
5112,25,0.16650055348873138,0.32751762866973877,15,5,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5113,66,-0.10701081901788712,0.2458857297897339,4,8,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5114,15,0.07742506265640259,0.1994543969631195,5,2,True,0,0,1,0.0,0.0,0.24465054211822604,Cold (≤10),Q1 (cold)
5115,55,0.03389131277799606,0.29390546679496765,4,6,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5116,21,0.009108055382966995,0.24879813194274902,3,36,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5117,21,0.24353232979774475,0.38047826290130615,15,4,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5118,0,0.3202020227909088,0.2685544788837433,17,117,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q4 (popular)
5119,0,0.27692854404449463,0.2336123138666153,4,4,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
5120,19,0.10837430506944656,0.41753000020980835,3,4,True,0,0,1,0.0,0.0,0.227670248696953,Cold (≤10),Q1 (cold)
5121,0,0.3137396574020386,0.2342528998851776,3,24,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
5122,5,0.2892643213272095,0.3691716194152832,39,242,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Active (31-100),Q4 (popular)
5122,2,0.38541585206985474,0.40985822677612305,39,8,False,1,1,1,0.5,0.5,0.5,Active (31-100),Q2
5122,1,0.35345983505249023,0.3948194980621338,39,3,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q1 (cold)
5122,4,0.33018630743026733,0.38859477639198303,39,8,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Active (31-100),Q2
5123,13,0.15006153285503387,0.252652108669281,4,35,True,0,0,1,0.0,0.0,0.2559580248098155,Cold (≤10),Q4 (popular)
5124,50,-0.025997066870331764,0.17076441645622253,7,6,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5125,9,0.0896020382642746,0.2120928168296814,6,3,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q1 (cold)
5126,1,0.3887138068675995,0.4359869658946991,32,41,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q4 (popular)
5126,4,0.3635336756706238,0.42171967029571533,32,14,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Active (31-100),Q3
5126,24,0.25388726592063904,0.3846392035484314,32,5,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
5126,0,0.46114596724510193,0.4351125955581665,32,28,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q3
5127,67,-0.0008640065789222717,0.29137691855430603,4,19,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
5128,41,0.11111252009868622,0.3887287378311157,5,13,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
5129,5,0.28094980120658875,0.4125356078147888,3,282,True,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Cold (≤10),Q4 (popular)
5130,1,0.2527119517326355,0.2747047543525696,8,13,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q3
5131,0,0.30512455105781555,0.2783238887786865,11,32,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q4 (popular)
5132,13,0.04573045298457146,0.14619383215904236,4,2,True,0,0,1,0.0,0.0,0.2559580248098155,Cold (≤10),Q1 (cold)
5133,46,-0.07643590867519379,0.1410842388868332,5,6,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5134,1,0.1582489162683487,0.24018985033035278,9,24,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q3
5135,1,0.36242008209228516,0.3718584179878235,24,135,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q4 (popular)
5135,33,0.2160501331090927,0.4215129613876343,24,11,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
5135,15,0.24550862610340118,0.3947782516479492,24,4,False,0,0,1,0.0,0.0,0.24465054211822604,Warm (11-30),Q1 (cold)
5136,64,-0.11310338973999023,0.1322699636220932,5,59,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5137,28,-0.03208564221858978,0.10228154063224792,5,51,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5138,15,0.3403335213661194,0.4272504150867462,204,14,False,0,0,1,0.0,0.0,0.24465054211822604,Power (>100),Q3
5138,99,-0.06625869870185852,0.4483078420162201,204,1,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,35,0.2968565821647644,0.41555947065353394,204,5,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,7,0.34779122471809387,0.4723972678184509,204,4,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Power (>100),Q1 (cold)
5138,15,0.3376222550868988,0.4417722225189209,204,4,False,0,0,1,0.0,0.0,0.24465054211822604,Power (>100),Q1 (cold)
5138,15,0.31726938486099243,0.3786959648132324,204,17,False,0,0,1,0.0,0.0,0.24465054211822604,Power (>100),Q3
5138,33,0.2811557650566101,0.40336039662361145,204,4,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,65,0.238404780626297,0.38144659996032715,204,14,False,0,0,0,0.0,0.0,0.0,Power (>100),Q3
5138,57,0.24190263450145721,0.4403417110443115,204,4,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,66,0.24061259627342224,0.3798111379146576,204,3,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,94,0.11518514156341553,0.3967660665512085,204,4,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,36,0.28994321823120117,0.3960920572280884,204,8,False,0,0,0,0.0,0.0,0.0,Power (>100),Q2
5138,19,0.33586791157722473,0.4168001711368561,204,7,False,0,0,1,0.0,0.0,0.227670248696953,Power (>100),Q2
5138,7,0.3303956985473633,0.41920900344848633,204,9,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Power (>100),Q2
5138,15,0.31201890110969543,0.40444815158843994,204,7,False,0,0,1,0.0,0.0,0.24465054211822604,Power (>100),Q2
5138,5,0.3744180202484131,0.4120754599571228,204,63,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Power (>100),Q4 (popular)
5138,27,0.3105577826499939,0.4185580611228943,204,12,False,0,0,0,0.0,0.0,0.0,Power (>100),Q2
5138,24,0.30345889925956726,0.4185580611228943,204,3,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,55,0.26124265789985657,0.4144178628921509,204,3,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,54,0.23159945011138916,0.4094300866127014,204,4,False,0,0,0,0.0,0.0,0.0,Power (>100),Q1 (cold)
5138,4,0.38285404443740845,0.44295769929885864,204,3,False,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Power (>100),Q1 (cold)
5138,1,0.40414392948150635,0.4238972067832947,204,28,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Power (>100),Q3
5138,0,0.41112571954727173,0.38141465187072754,204,22,False,1,1,1,1.0,1.0,1.0,Power (>100),Q3
5138,12,0.33090949058532715,0.4165347218513489,204,12,False,0,0,1,0.0,0.0,0.26264953503719357,Power (>100),Q2
5138,8,0.35071808099746704,0.42769569158554077,204,6,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Power (>100),Q2
5139,24,0.16296103596687317,0.36185991764068604,14,4,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5140,0,0.1557876616716385,0.14976970851421356,4,9,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q2
5141,1,0.34849074482917786,0.38406097888946533,13,22,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q3
5142,9,0.11660583317279816,0.24888721108436584,5,5,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q1 (cold)
5143,7,0.23025985062122345,0.32434993982315063,15,14,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Warm (11-30),Q3
5144,0,0.5412445068359375,0.1223340854048729,4,3,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
5145,0,0.14753171801567078,0.14164748787879944,5,117,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
5146,18,0.015157502144575119,0.15748921036720276,6,74,True,0,0,1,0.0,0.0,0.23137821315975915,Cold (≤10),Q4 (popular)
5147,73,-0.056369598954916,0.26117074489593506,8,20,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
5148,24,-0.015778500586748123,0.1543448269367218,8,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5149,43,0.01663823053240776,0.2902578115463257,6,9,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5150,1,0.3725847601890564,0.3776859939098358,13,5,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q1 (cold)
5151,71,-0.06280981749296188,0.1669844686985016,6,4,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5152,84,0.11119835078716278,0.5727537870407104,30,3,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5152,55,0.1928872913122177,0.35892969369888306,30,85,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
5152,0,0.44125133752822876,0.413809210062027,30,4,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q1 (cold)
5153,70,-0.07903118431568146,0.24960440397262573,5,7,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5154,0,0.365234911441803,0.2099686563014984,3,60,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
5155,32,-0.0721951276063919,0.1374695897102356,4,9,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5156,16,0.08469001203775406,0.18720874190330505,4,74,True,0,0,1,0.0,0.0,0.23981246656813146,Cold (≤10),Q4 (popular)
5157,75,-0.17015427350997925,0.09772475063800812,3,3,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5158,2,0.34380316734313965,0.449575811624527,17,11,False,1,1,1,0.5,0.5,0.5,Warm (11-30),Q2
5158,5,0.3308950364589691,0.3757147490978241,17,15,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Warm (11-30),Q3
5159,0,0.29916471242904663,0.2853334844112396,7,19,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
5160,12,0.1882917582988739,0.29772356152534485,11,29,False,0,0,1,0.0,0.0,0.26264953503719357,Warm (11-30),Q3
5161,36,-0.07769587635993958,0.026353053748607635,5,162,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5162,5,0.2287389189004898,0.3233906030654907,14,6,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Warm (11-30),Q2
5163,41,0.03118477575480938,0.27294832468032837,4,4,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5164,55,-0.07106438279151917,0.18472644686698914,4,242,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5165,16,-0.009257528930902481,0.19381636381149292,9,6,True,0,0,1,0.0,0.0,0.23981246656813146,Cold (≤10),Q2
5166,27,0.04252205044031143,0.29616814851760864,6,2,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5167,79,0.13544215261936188,0.38824892044067383,24,2,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5167,0,0.39519941806793213,0.38738346099853516,24,6,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q2
5167,15,0.24757066369056702,0.41339200735092163,24,4,False,0,0,1,0.0,0.0,0.24465054211822604,Warm (11-30),Q1 (cold)
5168,81,-0.07789666950702667,0.28671950101852417,4,4,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5169,55,0.10536365211009979,0.424984335899353,33,5,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
5169,0,0.6572350263595581,0.3152322769165039,33,10,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q2
5169,0,0.714905858039856,0.5671699643135071,33,17,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q3
5170,48,-0.055585827678442,0.1264500916004181,4,3,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5171,0,0.4245370626449585,0.4029306471347809,27,7,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q2
5171,46,0.15395835041999817,0.3470032811164856,27,10,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
5171,0,0.4746202230453491,0.32964223623275757,27,4,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q1 (cold)
5172,2,0.20327742397785187,0.42835891246795654,5,48,True,1,1,1,0.5,0.5,0.5,Cold (≤10),Q4 (popular)
5173,9,-0.013624466955661774,0.15322525799274445,10,70,True,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Cold (≤10),Q4 (popular)
5174,6,0.25327250361442566,0.5736316442489624,25,7,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Warm (11-30),Q2
5174,61,0.13561955094337463,0.34330493211746216,25,3,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5174,0,0.4309871792793274,0.3646581768989563,25,27,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
5175,32,0.16805094480514526,0.30837249755859375,20,12,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
5175,0,0.6991055011749268,0.43862399458885193,20,5,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q1 (cold)
5176,0,0.49584272503852844,0.3299131691455841,21,16,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
5176,17,0.15438590943813324,0.35581809282302856,21,3,False,0,0,1,0.0,0.0,0.23540891336663824,Warm (11-30),Q1 (cold)
5177,3,0.09533049911260605,0.2100866734981537,3,5,True,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Cold (≤10),Q1 (cold)
5178,0,0.433904230594635,0.3166961967945099,31,10,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q2
5178,21,0.21381664276123047,0.34517529606819153,31,20,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q3
5178,0,0.4204329252243042,0.40485596656799316,31,65,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q4 (popular)
5179,0,0.42707300186157227,0.17929232120513916,9,14,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q3
5180,5,0.27274614572525024,0.3366120457649231,17,6,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Warm (11-30),Q2
5181,0,0.39835959672927856,0.3700687885284424,13,20,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
5182,39,0.22058680653572083,0.3904300332069397,57,18,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q3
5182,51,0.19648708403110504,0.46659547090530396,57,2,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
5182,13,0.2890607416629791,0.34694939851760864,57,13,False,0,0,1,0.0,0.0,0.2559580248098155,Active (31-100),Q3
5182,1,0.3814364969730377,0.39886826276779175,57,11,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q2
5182,0,0.43092018365859985,0.39930665493011475,57,4,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q1 (cold)
5182,84,0.12181903421878815,0.4077223539352417,57,8,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
5182,49,0.20352910459041595,0.43114155530929565,57,4,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
5183,3,0.3093155324459076,0.5147126913070679,30,10,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Warm (11-30),Q2
5183,9,0.2294151782989502,0.29650434851646423,30,47,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Warm (11-30),Q4 (popular)
5183,0,0.551182746887207,0.3141559958457947,30,37,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q4 (popular)
5184,1,0.3628649413585663,0.4081953763961792,28,12,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q2
5184,26,0.22504639625549316,0.3367927372455597,28,100,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
5184,8,0.26451966166496277,0.48284411430358887,28,12,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Warm (11-30),Q2
5185,2,0.27755045890808105,0.3378943204879761,12,28,False,1,1,1,0.5,0.5,0.5,Warm (11-30),Q3
5186,0,0.8697056174278259,0.23889359831809998,12,10,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q2
5187,15,0.038808174431324005,0.17958097159862518,5,7,True,0,0,1,0.0,0.0,0.24465054211822604,Cold (≤10),Q2
5188,0,0.3311672806739807,0.3031858205795288,8,3,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q1 (cold)
5189,4,0.04298000782728195,0.23751145601272583,3,117,True,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Cold (≤10),Q4 (popular)
5190,5,0.12678079307079315,0.3432543873786926,7,21,True,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Cold (≤10),Q3
5191,0,0.38296985626220703,0.33920544385910034,31,74,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q4 (popular)
5191,0,0.330297589302063,0.31902414560317993,31,16,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q3
5191,24,0.2209719717502594,0.3798905313014984,31,3,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
5192,5,0.3197847902774811,0.3580508828163147,12,10,False,0,1,1,0.0,0.3562071871080222,0.3562071871080222,Warm (11-30),Q2
5193,4,0.22377212345600128,0.28995054960250854,3,2,True,1,1,1,0.38685280723454163,0.38685280723454163,0.38685280723454163,Cold (≤10),Q1 (cold)
5194,51,0.0815238505601883,0.4264340102672577,4,6,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5195,6,0.2990225851535797,0.4262504577636719,23,22,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Warm (11-30),Q3
5195,51,0.14197002351284027,0.3535533547401428,23,18,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q3
5196,0,0.3294481933116913,0.2126753330230713,3,6,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q2
5197,1,0.363201379776001,0.36763787269592285,19,12,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q2
5197,20,0.23316678404808044,0.38928544521331787,19,45,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q4 (popular)
5198,69,0.1242746040225029,0.4780416488647461,25,7,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
5198,0,0.4868464767932892,0.39982131123542786,25,16,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
5198,1,0.32124465703964233,0.3299230635166168,25,11,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q2
5199,2,0.30134081840515137,0.3370530605316162,9,13,True,1,1,1,0.5,0.5,0.5,Cold (≤10),Q3
5200,33,0.04993126913905144,0.19614240527153015,3,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5201,8,0.2392987757921219,0.30277180671691895,20,47,False,0,1,1,0.0,0.3010299956639812,0.3010299956639812,Warm (11-30),Q4 (popular)
5201,0,0.38496556878089905,0.3224743902683258,20,21,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
5202,83,0.06281861662864685,0.40724533796310425,16,4,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5203,3,0.37301021814346313,0.5171522498130798,32,4,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Active (31-100),Q1 (cold)
5203,10,0.264869749546051,0.42945998907089233,32,3,False,0,0,1,0.0,0.0,0.27894294565112987,Active (31-100),Q1 (cold)
5203,6,0.2869375944137573,0.4153342545032501,32,9,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Active (31-100),Q2
5204,12,0.12827068567276,0.4971643090248108,3,56,True,0,0,1,0.0,0.0,0.26264953503719357,Cold (≤10),Q4 (popular)
5205,17,0.04975610598921776,0.207105815410614,7,8,True,0,0,1,0.0,0.0,0.23540891336663824,Cold (≤10),Q2
5206,0,0.30303284525871277,0.1027505099773407,6,7,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q2
5207,2,0.3540245294570923,0.3951897621154785,32,16,False,1,1,1,0.5,0.5,0.5,Active (31-100),Q3
5207,65,0.12920084595680237,0.3860834538936615,32,85,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q4 (popular)
5207,2,0.33439359068870544,0.3551781475543976,32,24,False,1,1,1,0.5,0.5,0.5,Active (31-100),Q3
5207,3,0.27838069200515747,0.3736459016799927,32,3,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Active (31-100),Q1 (cold)
5208,0,0.5464651584625244,0.3099518418312073,29,6,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q2
5208,0,0.4522549510002136,0.4438650906085968,29,4,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q1 (cold)
5208,0,0.4379182755947113,0.43128862977027893,29,27,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
5209,3,0.15715110301971436,0.3015424609184265,8,7,True,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Cold (≤10),Q2
5210,1,0.20956780016422272,0.3027159869670868,3,8,True,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Cold (≤10),Q2
5211,7,0.2957940101623535,0.39428919553756714,39,4,False,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Active (31-100),Q1 (cold)
5211,23,0.26212406158447266,0.48016417026519775,39,6,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
5211,1,0.42538559436798096,0.4460371434688568,39,18,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q3
5211,6,0.3252508044242859,0.39666157960891724,39,4,False,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Active (31-100),Q1 (cold)
5212,48,-0.04958958178758621,0.2783508896827698,3,47,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5213,0,0.20460869371891022,0.15456457436084747,3,59,True,1,1,1,1.0,1.0,1.0,Cold (≤10),Q4 (popular)
5214,50,0.1954372078180313,0.44216927886009216,47,8,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q2
5214,27,0.2548697888851166,0.40537750720977783,47,74,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q4 (popular)
5214,0,0.4074586033821106,0.32941311597824097,47,44,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q4 (popular)
5214,0,0.40280330181121826,0.3426676392555237,47,63,False,1,1,1,1.0,1.0,1.0,Active (31-100),Q4 (popular)
5214,1,0.2970810532569885,0.361490935087204,47,8,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q2
5215,0,0.40797626972198486,0.35205668210983276,20,9,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q2
5215,3,0.3392583429813385,0.43673279881477356,20,5,False,1,1,1,0.43067655807339306,0.43067655807339306,0.43067655807339306,Warm (11-30),Q1 (cold)
5216,54,0.131496861577034,0.5472214818000793,15,7,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q2
5217,2,0.18585357069969177,0.24577006697654724,3,17,True,1,1,1,0.5,0.5,0.5,Cold (≤10),Q3
5218,81,-0.07327528297901154,0.16632358729839325,5,6,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5219,59,-0.06965456157922745,0.29949477314949036,9,28,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
5220,38,-0.049951665103435516,0.20221951603889465,10,40,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5221,1,0.35280516743659973,0.4068707227706909,11,27,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Warm (11-30),Q3
5222,31,0.024484409019351006,0.22098611295223236,3,31,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5223,87,-0.13308708369731903,0.13955260813236237,3,11,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5224,6,0.05238758772611618,0.33991873264312744,9,5,True,0,1,1,0.0,0.3333333333333333,0.3333333333333333,Cold (≤10),Q1 (cold)
5225,7,0.08481800556182861,0.18577688932418823,7,57,True,0,1,1,0.0,0.31546487678572877,0.31546487678572877,Cold (≤10),Q4 (popular)
5226,0,0.46356201171875,0.34278175234794617,13,21,False,1,1,1,1.0,1.0,1.0,Warm (11-30),Q3
5227,46,0.18902093172073364,0.446862131357193,17,3,False,0,0,0,0.0,0.0,0.0,Warm (11-30),Q1 (cold)
5228,2,0.32147645950317383,0.3546369671821594,22,24,False,1,1,1,0.5,0.5,0.5,Warm (11-30),Q3
5228,18,0.2433842420578003,0.3758883476257324,22,34,False,0,0,1,0.0,0.0,0.23137821315975915,Warm (11-30),Q4 (popular)
5229,54,-0.1287873387336731,0.11117752641439438,3,26,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q3
5230,46,-0.062388841062784195,0.12332645058631897,8,38,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5231,63,-0.04977169632911682,0.20585770905017853,3,5,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q1 (cold)
5232,92,-0.2175731062889099,0.13457807898521423,4,45,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q4 (popular)
5233,26,-0.025210903957486153,0.35527515411376953,3,11,True,0,0,0,0.0,0.0,0.0,Cold (≤10),Q2
5234,15,0.0561077743768692,0.3328348994255066,4,110,True,0,0,1,0.0,0.0,0.24465054211822604,Cold (≤10),Q4 (popular)
5235,9,0.219767227768898,0.43098974227905273,12,3,False,0,1,1,0.0,0.2890648263178879,0.2890648263178879,Warm (11-30),Q1 (cold)
5236,27,0.25227800011634827,0.3884629011154175,49,3,False,0,0,0,0.0,0.0,0.0,Active (31-100),Q1 (cold)
5236,1,0.35697877407073975,0.37741896510124207,49,65,False,1,1,1,0.6309297535714575,0.6309297535714575,0.6309297535714575,Active (31-100),Q4 (popular)
